"","subject","session","trial","flanked","distortion","freq","amplitude","spacing","im_name","targ_letter","targ_pos","response","eyemovement","RT","experiment","correct"
"1020","TW",1,170," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_3_r_D_2.0.png"," D"," r"," t"," n.a.",0.4632647,"a",0
"1021","TW",1,171," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_8_r_K_2.0.png"," K"," r"," r"," n.a.",0.2312626,"a",1
"1022","TW",1,171," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_7_b_H_2.0.png"," H"," b"," r"," n.a.",0.4625554,"a",0
"1023","TW",1,171," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_5_b_K_2.0.png"," K"," b"," r"," n.a.",0.3380227,"a",0
"1024","TW",1,171," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_3_l_K_2.0.png"," K"," l"," l"," n.a.",0.4819695,"a",1
"1025","TW",1,171," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_9_l_N_2.0.png"," N"," l"," b"," n.a.",0.3367306,"a",0
"1026","TW",1,171," flanked","BPN",4,7,2," flanked_bex_freq_4_amplitude_7_rep_4_b_D_2.0.png"," D"," b"," b"," n.a.",0.3404479,"a",1
"1027","TW",1,172," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_0_l_N_2.0.png"," N"," l"," l"," n.a.",0.3217665,"a",1
"1028","TW",1,172," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_3_r_K_2.0.png"," K"," r"," r"," n.a.",0.4166515,"a",1
"1029","TW",1,172," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_5_l_K_2.0.png"," K"," l"," l"," n.a.",0.2929344,"a",1
"1030","TW",1,172," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_0_t_D_2.0.png"," D"," t"," b"," n.a.",0.2900875,"a",0
"1031","TW",1,172," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_4_t_D_2.0.png"," D"," t"," r"," n.a.",0.4210371,"a",0
"1032","TW",1,172," flanked","BPN",4,5,2," flanked_bex_freq_4_amplitude_5_rep_7_r_N_2.0.png"," N"," r"," r"," n.a.",0.3166904,"a",1
"1033","TW",1,173," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_7_b_N_2.0.png"," N"," b"," b"," n.a.",0.2938847,"a",1
"1034","TW",1,173," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_6_t_N_2.0.png"," N"," t"," b"," n.a.",0.4443395,"a",0
"1035","TW",1,173," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_4_l_K_2.0.png"," K"," l"," l"," n.a.",0.4700885,"a",1
"1036","TW",1,173," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_1_b_N_2.0.png"," N"," b"," t"," n.a.",0.5365696,"a",0
"1037","TW",1,173," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_5_t_H_2.0.png"," H"," t"," b"," n.a.",0.3382189,"a",0
"1038","TW",1,173," flanked","BPN",4,7,2," flanked_bex_freq_4_amplitude_7_rep_5_t_D_2.0.png"," D"," t"," t"," n.a.",0.4358667,"a",1
"1039","TW",1,174," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_8_t_H_2.0.png"," H"," t"," b"," n.a.",0.3217974,"a",0
"1040","TW",1,174," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_9_t_D_2.0.png"," D"," t"," t"," n.a.",0.5431884,"a",1
"1041","TW",1,174," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_7_b_K_2.0.png"," K"," b"," l"," n.a.",0.4914298,"a",0
"1042","TW",1,174," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_8_r_H_2.0.png"," H"," r"," r"," n.a.",0.284576,"a",1
"1043","TW",1,174," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_6_r_N_2.0.png"," N"," r"," b"," n.a.",0.4042911,"a",0
"1044","TW",1,174," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_2_l_D_2.0.png"," D"," l"," l"," n.a.",0.3696326,"a",1
"1045","TW",1,175," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_4_r_H_2.0.png"," H"," r"," r"," n.a.",0.2907094,"a",1
"1046","TW",1,175," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_7_b_D_2.0.png"," D"," b"," b"," n.a.",0.336169,"a",1
"1047","TW",1,175," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_7_t_D_2.0.png"," D"," t"," b"," n.a.",0.241433,"a",0
"1048","TW",1,175," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_3_t_H_2.0.png"," H"," t"," b"," n.a.",0.3957424,"a",0
"1049","TW",1,175," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_3_b_N_2.0.png"," N"," b"," b"," n.a.",0.3930386,"a",1
"1050","TW",1,175," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_9_b_H_2.0.png"," H"," b"," r"," n.a.",0.3878958,"a",0
"1051","TW",1,176," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_6_b_N_2.0.png"," N"," b"," b"," n.a.",0.3520591,"a",1
"1052","TW",1,176," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_0_b_D_2.0.png"," D"," b"," l"," n.a.",0.3826321,"a",0
"1053","TW",1,176," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_5_b_N_2.0.png"," N"," b"," r"," n.a.",0.6871583,"a",0
"1054","TW",1,176," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_4_l_D_2.0.png"," D"," l"," t"," n.a.",0.6463551,"a",0
"1055","TW",1,176," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_6_b_H_2.0.png"," H"," b"," t"," n.a.",0.3814813,"a",0
"1056","TW",1,176," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_7_b_D_2.0.png"," D"," b"," b"," n.a.",0.3730293,"a",1
"1057","TW",1,177," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_5_r_D_2.0.png"," D"," r"," t"," n.a.",0.5651201,"a",0
"1058","TW",1,177," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_1_t_H_2.0.png"," H"," t"," t"," n.a.",0.3470518,"a",1
"1059","TW",1,177," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_3_b_H_2.0.png"," H"," b"," t"," n.a.",0.5105868,"a",0
"1060","TW",1,177," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_5_t_N_2.0.png"," N"," t"," t"," n.a.",0.6276325,"a",1
"1061","TW",1,177," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_8_b_H_2.0.png"," H"," b"," b"," n.a.",0.3581294,"a",1
"1062","TW",1,177," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_0_r_K_2.0.png"," K"," r"," l"," n.a.",0.5268278,"a",0
"1063","TW",1,178," flanked","RF",4,0.2,2," flanked_rf_freq_4_amplitude_0.2_rep_3_t_N_2.0.png"," N"," t"," b"," n.a.",0.3663654,"a",0
"1064","TW",1,178," flanked","BPN",4,5,2," flanked_bex_freq_4_amplitude_5_rep_9_r_D_2.0.png"," D"," r"," r"," n.a.",0.3487473,"a",1
"1065","TW",1,178," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_1_r_H_2.0.png"," H"," r"," r"," n.a.",0.4298056,"a",1
"1066","TW",1,178," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_2_r_H_2.0.png"," H"," r"," b"," n.a.",0.3929147,"a",0
"1067","TW",1,178," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_8_b_H_2.0.png"," H"," b"," t"," n.a.",0.5074505,"a",0
"1068","TW",1,178," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_9_r_D_2.0.png"," D"," r"," l"," n.a.",0.4945091,"a",0
"1069","TW",1,179," flanked","RF",4,0.2,2," flanked_rf_freq_4_amplitude_0.2_rep_1_r_H_2.0.png"," H"," r"," b"," n.a.",0.4136083,"a",0
"1070","TW",1,179," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_7_t_H_2.0.png"," H"," t"," t"," n.a.",0.3328658,"a",1
"1071","TW",1,179," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_6_l_K_2.0.png"," K"," l"," l"," n.a.",0.4445698,"a",1
"1072","TW",1,179," flanked","BPN",4,7,2," flanked_bex_freq_4_amplitude_7_rep_5_r_D_2.0.png"," D"," r"," r"," n.a.",0.3765927,"a",1
"1073","TW",1,179," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_4_l_D_2.0.png"," D"," l"," r"," n.a.",0.3891759,"a",0
"1074","TW",1,179," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_6_b_D_2.0.png"," D"," b"," b"," n.a.",0.4150922,"a",1
"1075","TW",1,180," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_5_r_H_2.0.png"," H"," r"," r"," n.a.",0.3120321,"a",1
"1076","TW",1,180," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_1_b_D_2.0.png"," D"," b"," l"," n.a.",0.6705878,"a",0
"1077","TW",1,180," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_5_b_K_2.0.png"," K"," b"," b"," n.a.",0.4872562,"a",1
"1078","TW",1,180," flanked","BPN",4,7,2," flanked_bex_freq_4_amplitude_7_rep_7_t_K_2.0.png"," K"," t"," l"," n.a.",0.4747095,"a",0
"1079","TW",1,180," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_4_t_D_2.0.png"," D"," t"," l"," n.a.",0.3720955,"a",0
"1080","TW",1,180," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_2_b_H_2.0.png"," H"," b"," t"," n.a.",0.6185199,"a",0
"1081","TW",1,181," flanked","RF",4,0.2,2," flanked_rf_freq_4_amplitude_0.2_rep_3_t_N_2.0.png"," N"," t"," l"," n.a.",0.5901071,"a",0
"1082","TW",1,181," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_8_l_D_2.0.png"," D"," l"," l"," n.a.",0.3779096,"a",1
"1083","TW",1,181," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_2_t_D_2.0.png"," D"," t"," t"," n.a.",0.4899517,"a",1
"1084","TW",1,181," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_3_l_K_2.0.png"," K"," l"," t"," n.a.",0.4186268,"a",0
"1085","TW",1,181," flanked","RF",4,0.2,2," flanked_rf_freq_4_amplitude_0.2_rep_5_l_K_2.0.png"," K"," l"," b"," n.a.",0.3629952,"a",0
"1086","TW",1,181," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_6_t_H_2.0.png"," H"," t"," b"," n.a.",0.5625051,"a",0
"1087","TW",1,182," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_7_r_D_2.0.png"," D"," r"," r"," n.a.",0.3071593,"a",1
"1088","TW",1,182," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_4_r_H_2.0.png"," H"," r"," r"," n.a.",0.2890691,"a",1
"1089","TW",1,182," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_9_l_D_2.0.png"," D"," l"," b"," n.a.",0.4117137,"a",0
"1090","TW",1,182," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_7_r_D_2.0.png"," D"," r"," r"," n.a.",0.4465753,"a",1
"1091","TW",1,182," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_6_t_N_2.0.png"," N"," t"," t"," n.a.",0.4546918,"a",1
"1092","TW",1,182," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_8_l_H_2.0.png"," H"," l"," t"," n.a.",0.5606496,"a",0
"1093","TW",1,183," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_6_r_K_2.0.png"," K"," r"," r"," n.a.",0.2872397,"a",1
"1094","TW",1,183," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_7_t_D_2.0.png"," D"," t"," b"," n.a.",0.3961951,"a",0
"1095","TW",1,183," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_6_r_N_2.0.png"," N"," r"," l"," n.a.",0.5626182,"a",0
"1096","TW",1,183," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_3_t_H_2.0.png"," H"," t"," t"," n.a.",0.533772,"a",1
"1097","TW",1,183," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_6_t_K_2.0.png"," K"," t"," l"," n.a.",0.4894713,"a",0
"1098","TW",1,183," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_2_t_N_2.0.png"," N"," t"," b"," n.a.",0.5562289,"a",0
"1099","TW",1,184," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_0_b_D_2.0.png"," D"," b"," b"," n.a.",0.3443063,"a",1
"1100","TW",1,184," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_3_r_K_2.0.png"," K"," r"," r"," n.a.",0.4855691,"a",1
"1101","TW",1,184," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_1_l_H_2.0.png"," H"," l"," l"," n.a.",0.4958226,"a",1
"1102","TW",1,184," flanked","BPN",4,5,2," flanked_bex_freq_4_amplitude_5_rep_4_t_D_2.0.png"," D"," t"," t"," n.a.",0.5557562,"a",1
"1103","TW",1,184," flanked","RF",4,0.2,2," flanked_rf_freq_4_amplitude_0.2_rep_8_t_N_2.0.png"," N"," t"," b"," n.a.",0.3161454,"a",0
"1104","TW",1,184," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_5_r_D_2.0.png"," D"," r"," l"," n.a.",0.3978119,"a",0
"1105","TW",1,185," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_2_l_N_2.0.png"," N"," l"," r"," n.a.",0.4166526,"a",0
"1106","TW",1,185," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_6_t_D_2.0.png"," D"," t"," b"," n.a.",0.3257089,"a",0
"1107","TW",1,185," flanked","RF",4,0.2,2," flanked_rf_freq_4_amplitude_0.2_rep_0_l_N_2.0.png"," N"," l"," l"," n.a.",0.4187125,"a",1
"1108","TW",1,185," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_5_b_K_2.0.png"," K"," b"," b"," n.a.",0.3595776,"a",1
"1109","TW",1,185," flanked","RF",4,0.2,2," flanked_rf_freq_4_amplitude_0.2_rep_0_l_N_2.0.png"," N"," l"," l"," n.a.",0.4432186,"a",1
"1110","TW",1,185," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_2_l_D_2.0.png"," D"," l"," b"," n.a.",0.5324967,"a",0
"1111","TW",1,186," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_8_l_N_2.0.png"," N"," l"," r"," n.a.",0.4372995,"a",0
"1112","TW",1,186," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_7_t_D_2.0.png"," D"," t"," l"," n.a.",0.4090975,"a",0
"1113","TW",1,186," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_5_l_K_2.0.png"," K"," l"," l"," n.a.",0.5974358,"a",1
"1114","TW",1,186," flanked","BPN",4,5,2," flanked_bex_freq_4_amplitude_5_rep_7_t_N_2.0.png"," N"," t"," t"," n.a.",0.3631732,"a",1
"1115","TW",1,186," flanked","RF",4,0.5,2," flanked_rf_freq_4_amplitude_0.5_rep_7_r_N_2.0.png"," N"," r"," r"," n.a.",0.3787416,"a",1
"1116","TW",1,186," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_4_r_K_2.0.png"," K"," r"," t"," n.a.",0.4793352,"a",0
"1117","TW",1,187," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_9_r_H_2.0.png"," H"," r"," r"," n.a.",0.3482867,"a",1
"1118","TW",1,187," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_6_t_N_2.0.png"," N"," t"," b"," n.a.",0.3730684,"a",0
"1119","TW",1,187," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_2_t_D_2.0.png"," D"," t"," b"," n.a.",0.4718075,"a",0
"1120","TW",1,187," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_9_t_N_2.0.png"," N"," t"," r"," n.a.",0.5916046,"a",0
"1121","TW",1,187," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_2_l_K_2.0.png"," K"," l"," l"," n.a.",0.451596,"a",1
"1122","TW",1,187," flanked","BPN",4,5,2," flanked_bex_freq_4_amplitude_5_rep_4_r_N_2.0.png"," N"," r"," r"," n.a.",0.4238318,"a",1
"1123","TW",1,188," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_5_r_H_2.0.png"," H"," r"," b"," n.a.",0.4498343,"a",0
"1124","TW",1,188," flanked","BPN",4,7,2," flanked_bex_freq_4_amplitude_7_rep_5_r_H_2.0.png"," H"," r"," r"," n.a.",0.255853,"a",1
"1125","TW",1,188," flanked","RF",4,0.5,2," flanked_rf_freq_4_amplitude_0.5_rep_0_b_D_2.0.png"," D"," b"," t"," n.a.",0.6219242,"a",0
"1126","TW",1,188," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_6_l_D_2.0.png"," D"," l"," b"," n.a.",0.6745062,"a",0
"1127","TW",1,188," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_9_l_K_2.0.png"," K"," l"," r"," n.a.",0.4879811,"a",0
"1128","TW",1,188," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_1_l_D_2.0.png"," D"," l"," b"," n.a.",0.3214688,"a",0
"1129","TW",1,189," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_4_t_N_2.0.png"," N"," t"," b"," n.a.",0.646943,"a",0
"1130","TW",1,189," flanked","BPN",4,7,2," flanked_bex_freq_4_amplitude_7_rep_8_b_H_2.0.png"," H"," b"," b"," n.a.",0.3509252,"a",1
"1131","TW",1,189," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_9_l_D_2.0.png"," D"," l"," t"," n.a.",0.6889656,"a",0
"1132","TW",1,189," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_1_b_H_2.0.png"," H"," b"," t"," n.a.",0.637717,"a",0
"1133","TW",1,189," flanked","RF",4,0.5,2," flanked_rf_freq_4_amplitude_0.5_rep_5_t_D_2.0.png"," D"," t"," t"," n.a.",0.4507976,"a",1
"1134","TW",1,189," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_0_t_K_2.0.png"," K"," t"," l"," n.a.",0.4378046,"a",0
"1135","TW",1,190," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_7_r_N_2.0.png"," N"," r"," l"," n.a.",0.4648489,"a",0
"1136","TW",1,190," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_0_t_K_2.0.png"," K"," t"," b"," n.a.",0.2892803,"a",0
"1137","TW",1,190," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_9_l_K_2.0.png"," K"," l"," l"," n.a.",0.4811936,"a",1
"1138","TW",1,190," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_8_r_D_2.0.png"," D"," r"," b"," n.a.",0.2502987,"a",0
"1139","TW",1,190," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_0_r_K_2.0.png"," K"," r"," b"," n.a.",1.146189,"a",0
"1140","TW",1,190," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_1_b_H_2.0.png"," H"," b"," t"," n.a.",0.2833318,"a",0
"1141","TW",1,191," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_7_b_N_2.0.png"," N"," b"," b"," n.a.",0.3411307,"a",1
"1142","TW",1,191," flanked","BPN",4,7,2," flanked_bex_freq_4_amplitude_7_rep_1_r_D_2.0.png"," D"," r"," r"," n.a.",0.2808176,"a",1
"1143","TW",1,191," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_1_t_D_2.0.png"," D"," t"," r"," n.a.",0.5249871,"a",0
"1144","TW",1,191," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_4_l_D_2.0.png"," D"," l"," b"," n.a.",0.2822566,"a",0
"1145","TW",1,191," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_0_r_H_2.0.png"," H"," r"," t"," n.a.",0.5170074,"a",0
"1146","TW",1,191," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_6_l_K_2.0.png"," K"," l"," b"," n.a.",0.3073732,"a",0
"1147","TW",1,192," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_7_r_N_2.0.png"," N"," r"," l"," n.a.",0.5938931,"a",0
"1148","TW",1,192," flanked","BPN",4,5,2," flanked_bex_freq_4_amplitude_5_rep_9_r_D_2.0.png"," D"," r"," r"," n.a.",0.3090531,"a",1
"1149","TW",1,192," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_0_t_D_2.0.png"," D"," t"," b"," n.a.",0.3996578,"a",0
"1150","TW",1,192," flanked","BPN",4,5,2," flanked_bex_freq_4_amplitude_5_rep_9_t_K_2.0.png"," K"," t"," t"," n.a.",0.3092485,"a",1
"1151","TW",1,192," flanked","RF",4,0.2,2," flanked_rf_freq_4_amplitude_0.2_rep_5_l_K_2.0.png"," K"," l"," b"," n.a.",0.337144,"a",0
"1152","TW",1,192," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_8_l_H_2.0.png"," H"," l"," b"," n.a.",0.4974775,"a",0
"1153","TW",1,193," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_8_l_D_2.0.png"," D"," l"," l"," n.a.",0.4090958,"a",1
"1154","TW",1,193," flanked","BPN",4,7,2," flanked_bex_freq_4_amplitude_7_rep_7_r_N_2.0.png"," N"," r"," r"," n.a.",0.2914305,"a",1
"1155","TW",1,193," flanked","RF",4,0.5,2," flanked_rf_freq_4_amplitude_0.5_rep_9_b_N_2.0.png"," N"," b"," b"," n.a.",0.3643559,"a",1
"1156","TW",1,193," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_9_b_K_2.0.png"," K"," b"," b"," n.a.",0.2938478,"a",1
"1157","TW",1,193," flanked","RF",4,0.2,2," flanked_rf_freq_4_amplitude_0.2_rep_4_l_D_2.0.png"," D"," l"," l"," n.a.",0.4069411,"a",1
"1158","TW",1,193," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_0_t_H_2.0.png"," H"," t"," b"," n.a.",0.5691723,"a",0
"1159","TW",1,194," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_3_r_K_2.0.png"," K"," r"," b"," n.a.",0.4187767,"a",0
"1160","TW",1,194," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_0_t_N_2.0.png"," N"," t"," t"," n.a.",0.4157194,"a",1
"1161","TW",1,194," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_7_r_H_2.0.png"," H"," r"," r"," n.a.",0.4610327,"a",1
"1162","TW",1,194," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_8_r_D_2.0.png"," D"," r"," r"," n.a.",0.5835995,"a",1
"1163","TW",1,194," flanked","RF",4,0.5,2," flanked_rf_freq_4_amplitude_0.5_rep_8_r_D_2.0.png"," D"," r"," r"," n.a.",0.5167041,"a",1
"1164","TW",1,194," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_8_b_K_2.0.png"," K"," b"," t"," n.a.",0.6345413,"a",0
"1165","TW",1,195," flanked","RF",4,0.2,2," flanked_rf_freq_4_amplitude_0.2_rep_1_r_H_2.0.png"," H"," r"," b"," n.a.",0.3884288,"a",0
"1166","TW",1,195," flanked","BPN",4,5,2," flanked_bex_freq_4_amplitude_5_rep_8_b_N_2.0.png"," N"," b"," b"," n.a.",0.2994011,"a",1
"1167","TW",1,195," flanked","RF",4,0.2,2," flanked_rf_freq_4_amplitude_0.2_rep_3_r_D_2.0.png"," D"," r"," b"," n.a.",0.5980822,"a",0
"1168","TW",1,195," flanked","BPN",4,5,2," flanked_bex_freq_4_amplitude_5_rep_4_t_D_2.0.png"," D"," t"," t"," n.a.",0.4582526,"a",1
"1169","TW",1,195," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_7_l_D_2.0.png"," D"," l"," b"," n.a.",0.4343418,"a",0
"1170","TW",1,195," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_9_r_D_2.0.png"," D"," r"," t"," n.a.",0.7658659,"a",0
"1171","TW",1,196," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_8_r_K_2.0.png"," K"," r"," r"," n.a.",0.2594071,"a",1
"1172","TW",1,196," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_4_r_D_2.0.png"," D"," r"," b"," n.a.",0.3212495,"a",0
"1173","TW",1,196," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_2_r_H_2.0.png"," H"," r"," t"," n.a.",1.015739,"a",0
"1174","TW",1,196," flanked","BPN",4,5,2," flanked_bex_freq_4_amplitude_5_rep_3_r_D_2.0.png"," D"," r"," t"," n.a.",0.6838113,"a",0
"1175","TW",1,196," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_4_l_H_2.0.png"," H"," l"," b"," n.a.",0.4561323,"a",0
"1176","TW",1,196," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_5_r_D_2.0.png"," D"," r"," l"," n.a.",0.6955103,"a",0
"1177","TW",1,197," flanked","RF",4,0.2,2," flanked_rf_freq_4_amplitude_0.2_rep_4_b_D_2.0.png"," D"," b"," b"," n.a.",0.3162435,"a",1
"1178","TW",1,197," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_2_r_K_2.0.png"," K"," r"," t"," n.a.",0.5048342,"a",0
"1179","TW",1,197," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_9_r_H_2.0.png"," H"," r"," r"," n.a.",0.3646912,"a",1
"1180","TW",1,197," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_6_r_K_2.0.png"," K"," r"," b"," n.a.",0.2432302,"a",0
